School_ID	Legacy_Unit_ID	Finance_ID	Short_Name	Long_Name	School_Type	Primary_Category	Is_High_School	Is_Middle_School	Is_Elementary_School	Is_Pre_School	Summary	Administrator_Title	Administrator	Secondary_Contact_Title	Secondary_Contact	Address	City	State	Zip	Phone	Fax	CPS_School_Profile	Website	Facebook	Twitter	Youtube	Pinterest	Attendance_Boundaries	Grades_Offered_All	Grades_Offered	Student_Count_Total	Student_Count_Low_Income	Student_Count_Special_Ed	Student_Count_English_Learners	Student_Count_Black	Student_Count_Hispanic	Student_Count_White	Student_Count_Asian	Student_Count_Native_American	Student_Count_Other_Ethnicity	Student_Count_Asian_Pacific_Islander	Student_Count_Multi	Student_Count_Hawaiian_Pacific_Islander	Student_Count_Ethnicity_Not_Available	Statistics_Description	Demographic_Description	ADA_Accessible	Dress_Code	PreK_School_Day	Kindergarten_School_Day	School_Hours	Freshman_Start_End_Time	After_School_Hours	Earliest_Drop_Off_Time	Classroom_Languages	Bilingual_Services	Refugee_Services	Title_1_Eligible	PreSchool_Inclusive	Preschool_Instructional	Significantly_Modified	Hard_Of_Hearing	Visual_Impairments	Transportation_Bus	Transportation_El	Transportation_Metra	School_Latitude	School_Longitude	Average_ACT_School	Mean_ACT	College_Enrollment_Rate_School	College_Enrollment_Rate_Mean	Graduation_Rate_School	Graduation_Rate_Mean	Overall_Rating	Rating_Status	Rating_Statement	Classification_Description	School_Year	Third_Contact_Title	Third_Contact_Name	Fourth_Contact_Title	Fourth_Contact_Name	Fifth_Contact_Title	Fifth_Contact_Name	Sixth_Contact_Title	Sixth_Contact_Name	Seventh_Contact_Title	Seventh_Contact_Name	Location	Longitude	Latitude
400118	9035	66575	NOBLE - DRW HS	Noble - DRW College Prep	Charter	HS	Y	N	N	N	DRWÂ College Prep will strategically integrate educational technology into the curriculum to provide students with the skills necessary to maximize their academic potential.	Director	Mr. Matthew Kelley	Assistant Principal	Ms. Helen P. Loving	931 S HOMAN AVE	Chicago	Illinois	60624	7738934500	7738934501	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400118	http://drwcollegeprep.noblenetwork.org/					N	"9,10,11,12"	41893	517	491	144	5	492	21	2	0	0	0	0	2	0	0	There are 517 students enrolled at NOBLE - DRW HS.  95% are Low Income Students.  27.9% are Diverse Learners.  1% are Limited English Learners.	The largest demographic at NOBLE - DRW HS is Black.  This demographic makes up 95.2% of the student population.  The second greatest demographic is Hispanic at 4.1%.	No/unknown accessibility	Y			"M - R 8:00 AM - 3:15 PM, F 8:00 AM - 1:10 PM"	"M - R 8:00 AM. - 3:15 PM, F 8:00 AM - 1:10 PM"	3:15 PM - 4:20 PM	0.291666667		N	N	Y						82	Blue		41.869328	-87.711654	18.6	18.4		57.9		73.5	Level 1	Not Applicable	"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp ."	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017	Office Manager	Mr. Aviles									"931 S HOMAN AVE
Chicago, Illinois 60624
(41.869328, -87.711654)"	41.86932	-87.71165
609729	1530	46281	SCHURZ HS	Carl Schurz High School	Neighborhood	HS	Y	N	N	N	Carl Schurz High School will provide the essential skills for all students to become responsible citizens in a technologically rich society through curricula that will challenge students to develop critical thinking skills; to cultivate high levels of self-motivation for personal and professional achievement; and to recognize that they can affect change in a global society.	Principal	Anthony N Rodriguez	Assistant Principal	Debra Neiman	3601 N MILWAUKEE AVE	Chicago	Illinois	60641	7735343420	7735343573	http://cps.edu/Schools/Pages/school.aspx?SchoolID=609729	http://www.schurzhs.org	https://www.facebook.com/CarlSchurzHS	https://twitter.com/CarlSchurzHS			Y	"9,10,11,12"	41893	1736	1599	362	323	177	1415	94	23	7	0	0	17	3	0	There are 1736 students enrolled at SCHURZ HS.  92.1% are Low Income Students.  20.9% are Diverse Learners.  18.6% are Limited English Learners.	The largest demographic at SCHURZ HS is Hispanic.  This demographic makes up 81.5% of the student population.  The second greatest demographic is Black at 10.2%.	Generally accessible	N			7:45  AM - 2:56  PM	7:45 am - 2:56 pm	3:00 pm - 5:30 pm		"French, Italian, Spanish, Spanish for Heritage Speakers"	Y	N	Y			Y			"56, 152"	Blue	Milwaukee District North (MD-N)	41.946365	-87.735612	16.4	18.4	50.1	57.9	72.5	73.5	Level 2+	Provisional Support	"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area."	School Year 2016-2017											"3601 N MILWAUKEE AVE
Chicago, Illinois 60641
(41.946365, -87.735612)"	41.94636	-87.73561
610513	1055	45231	AIR FORCE HS	Air Force Academy High School	Military academy	HS	Y	N	N	N	"AFAHS provides a rigorous curriculum across all disciplines and grade levels, emphasizing literacy, science, character development and discipline in a nurturing, positive, structured and safe environment. Â AFAHS is also the only provider of a flight program for students in the Chicagoland area who are interested in pursuing a career in the aerospace industry. Â Our state of the art Flight Simulator Lab is the only one in CPS conveniently located near the South Loop."	Principal	Mrs.Yashika N Tippett-Eggleston			3630 S WELLS ST	Chicago	Illinois	60609	7735351590	7735351847	http://cps.edu/Schools/Pages/school.aspx?SchoolID=610513	http://www.afahs.org					N	"9,10,11,12"	41893	262	239	35	7	116	106	28	7	1	0	0	4	0	0	There are 262 students enrolled at AIR FORCE HS.  91.2% are Low Income Students.  13.4% are Diverse Learners.  2.7% are Limited English Learners.	The largest demographic at AIR FORCE HS is Black.  This demographic makes up 44.3% of the student population.  The second greatest demographic is Hispanic at 40.5%.	Generally accessible	Y			07:30 AM-03:00 PM	7:30 a.m. - 3:00 p.m.	03:00 Pm - 06:00 PM	0.302083333	"French, Spanish"	N	N	Y						"24, 35, 39, 44"	"Green, Red"	Rock Island District (RI)	41.828145	-87.632757	18.8	18.4	61.5	57.9	86.1	73.5	Level 1	Good Standing	"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp ."	For students who wish to develop leadership and team-building skills as well as receive military training.	School Year 2016-2017											"3630 S WELLS ST
Chicago, Illinois 60609
(41.828145, -87.632757)"	41.82814	-87.63275
610384	7680	55151	INFINITY HS	Infinity Math Science and Technology High School	Small	HS	Y	N	N	N	Infinity is a Level 1+ High School. Students describe its learning environment as nurturing and its instructional programs as challenging. The school has shown strong and steady gains in student achievement. This is reflected in its inclusion as a top school in the state according to U.S. News and World Reports.	Principal	Charles Naphtali Smith	Assistant Principal	Erin Walker	3120 S KOSTNER AVE	Chicago	Illinois	60623	7735354225	7735354270	http://cps.edu/Schools/Pages/school.aspx?SchoolID=610384	http://imst.lvlhs.org					Y	"9,10,11,12"	41893	420	403	52	49	3	413	3	1	0	0	0	0	0	0	There are 420 students enrolled at INFINITY HS.  96% are Low Income Students.  12.4% are Diverse Learners.  11.7% are Limited English Learners.	The largest demographic at INFINITY HS is Hispanic.  This demographic makes up 98.3% of the student population.  The second greatest demographic is White at 0.7%.	Fully Accessible	Y			8:00 am-3:15 pm	8:00 a.m. - 3:15 p.m.			"Spanish, Spanish for Heritage Speakers"	Y	N	Y						"53, 53A, 54, 82"			41.836169	-87.735278	18.8	18.4	58.5	57.9	94.2	73.5	Level 1+	Good Standing	"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	These schools limit their student populations to 600. This provides a more intimate and personalized learning experience.	School Year 2016-2017	Business Manager	Isela Contreras									"3120 S KOSTNER AVE
Chicago, Illinois 60623
(41.836169, -87.735278)"	41.83616	-87.73527
610402	6990	46521	DEVRY HS	DeVry University Advantage Academy HS	Magnet	HS	Y	N	N	N	"DeVry University Advantage Academyâ€™s accelerated curriculum provides highly motivated students a career and postsecondary advantage. Students earn an Associateâ€™s degree in Network Systems Administration (NSA) or Web Graphic Design (WGD) while completing high school requirements. Graduates are poised to transfer to a 4-year program of study to complete their bachelorâ€™s degree, often in as little as 2 years!Â "	Principal	Carolyn May Eggert	Office Manager	Jessenia Hamilton	3300 N CAMPBELL AVE	Chicago	Illinois	60618	7736972216	7733274262	http://cps.edu/Schools/Pages/school.aspx?SchoolID=610402	http://www.devry.cps.edu					N	"11,12"	41954	193	143	4	1	65	89	18	14	2	0	0	5	0	0	There are 193 students enrolled at DEVRY HS.  74.1% are Low Income Students.  2.1% are Diverse Learners.  0.5% are Limited English Learners.	The largest demographic at DEVRY HS is Hispanic.  This demographic makes up 46.1% of the student population.  The second greatest demographic is Black at 33.7%.	Fully Accessible	N			8:00 am-3:30 pm	8:00 a.m. - 3:30 p.m.	3:30 pm - 4:30 pm	0.291666667	"French, Spanish"	Y		Y						"49, 77, 52"			41.941388	-87.690761	21.1	18.4	80	57.9		73.5	Level 1+	Good Standing	"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	Schools that specialize in a specific subject area. Acceptance based on application and random lottery.	School Year 2016-2017	Counselor	Tina Drake									"3300 N CAMPBELL AVE
Chicago, Illinois 60618
(41.941388, -87.690761)"	41.94138	-87.69076
610558	9598	46611	GOODE HS	Sarah E. Goode STEM Academy	Citywide-Option	HS	Y	N	N	N	"Sarah E. Goode STEM Academy is an Early College Science, Technology, Engineering, and Math School. Our doors opened during the 2012-2013 school year to 242 freshmen. Our mission is for our student ""innovators"" to earn both a high school diploma and significant college credits while mastering the Goode Life Habits. Through a unique collaboration that connects high school, college and career, Sarah E. Goode STEM Academy partners with IBM and Daley College to develop Innovators that will advance humanity. At Goode STEM Academy, our Innovators DO college. Innovators only take 4 classes each semester and have the opportunity to earn 8 credits above the graduation requirement. In addition, Innovators that meet our college requirements start to take courses at Daley College. Currently, 40% of our sophomores and juniors take classes at Daley College. Our course sequences are aligned to various Associate Degree pathways in Information Technology: computer science, web development, and networking.Â  In addition, Innovators have the opportunity to intern at various IT corporations throughout Chicago."	Principal	Armando Rodriguez	Assistant Principal	"Rufino Bustos, Jr."	7651 S HOMAN AVE	Chicago	Illinois	60652	7735357875	7735357877	http://cps.edu/Schools/Pages/school.aspx?SchoolID=610558	http://GoodeSTEMAcademy.org		http://twitter.com/GoodeSTEM			N	"9,10,11,12"	41893	900	788	153	57	459	420	7	2	5	0	0	6	1	0	There are 900 students enrolled at GOODE HS.  87.6% are Low Income Students.  17% are Diverse Learners.  6.3% are Limited English Learners.	The largest demographic at GOODE HS is Black.  This demographic makes up 51% of the student population.  The second greatest demographic is Hispanic at 46.7%.	Fully Accessible	Y			7:30  AM - 2:45  PM		3:00pm - 5:00pm	7:00AM	Spanish	Y	N	Y						"52, 79"		SouthWest Service (SWS)	41.75375	-87.707345	16.6	18.4		57.9		73.5	Level 1+	Good Standing	"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	Schools that have their own processes for enrollment.	School Year 2016-2017											"7651 S HOMAN AVE
Chicago, Illinois 60652
(41.75375, -87.707345)"	41.75375	-87.70734
610244	6620	41051	CLARK HS	Michele Clark Academic Prep Magnet High School	Magnet	HS	Y	N	N	N	"Clark is an Early College Science, Technology, Engineering and Math School (ECSS), which enables students to earn both a high school diploma and college credits. Cisco is Clarkâ€™s ECSS partner."	Principal	Charles Anderson Jr	Other	Ms. Carmen Mahon	5101 W HARRISON ST	Chicago	Illinois	60644	7735346250	7735346292	http://cps.edu/Schools/Pages/school.aspx?SchoolID=610244	http://www.micheleclark.org		https://twitter.com/MClarkEagles	http://www.youtube.com/mclarkeagles		N	"9,10,11,12"	41893	548	512	67	6	534	13	0	0	1	0	0	0	0	0	There are 548 students enrolled at CLARK HS.  93.4% are Low Income Students.  12.2% are Diverse Learners.  1.1% are Limited English Learners.	The largest demographic at CLARK HS is Black.  This demographic makes up 97.4% of the student population.  The second greatest demographic is Hispanic at 2.4%.	Fully Accessible	Y			7:45 AM - 3:09 PM	7:45 AM - 3:09 PM	3:00 PM- 6:30 PM	0.270833333	Spanish	N	N	Y			Y			"7, 57, 126"	"Blue, Green"		41.872885	-87.753325	16.3	18.4	54.1	57.9	85.8	73.5	Level 2+	Good Standing	"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	Schools that specialize in a specific subject area. Acceptance based on application and random lottery.	School Year 2016-2017											"5101 W HARRISON ST
Chicago, Illinois 60644
(41.872885, -87.753325)"	41.87288	-87.75332
609749	1740	46061	NORTHSIDE PREP HS	Northside College Preparatory High School	Selective enrollment	HS	Y	N	N	N	"Northside has won state, national, and international recognition for its high academic performance. It nurtures capable, creative, ethical leaders who bring positive change to the world."	Principal	Kelly L Mest	Assistant Principal	Debra Fenwick	5501 N KEDZIE AVE	Chicago	Illinois	60625	7735343954	7735343964	http://cps.edu/Schools/Pages/school.aspx?SchoolID=609749	http://www.northsideprep.org		https://twitter.com/northsidecphs			N	"9,10,11,12"	41893	1062	470	61	7	78	316	311	209	5	0	3	46	2	92	There are 1062 students enrolled at NORTHSIDE PREP HS.  44.3% are Low Income Students.  5.7% are Diverse Learners.  0.7% are Limited English Learners.	The largest demographic at NORTHSIDE PREP HS is Hispanic.  This demographic makes up 29.8% of the student population.  The second greatest demographic is White at 29.3%.	Fully Accessible	N			8:00 AM-3:15 PM	8:00 a.m. - 3:15 p.m.			"Chinese, French, Japanese, Latin, Spanish"	N	N	N			Y			"82, 92"			41.981315	-87.708708	29.5	18.4	93.4	57.9	97.8	73.5	Level 1+	Good Standing	"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	Schools that offer a rigorous curriculum with mainly honors and Advanced Placement (AP) courses. Acceptance based on application and entrance exam.	School Year 2016-2017	Assistant Principal	Jeff Finelli									"5501 N KEDZIE AVE
Chicago, Illinois 60625
(41.981315, -87.708708)"	41.98131	-87.70870
609753	1790	47091	CHICAGO AGRICULTURE HS	Chicago High School for Agricultural Sciences	Magnet	HS	Y	N	N	N	"Chicago Ag seeks to foster academic excellence and achievement and an understanding and appreciation of animals, nature and the environment, preparing students to become future stewards of the world."	Principal	William Edwin Hook	Other	Lucille Shaw	3857 W 111TH ST	Chicago	Illinois	60655	7735352500	7735352507	http://cps.edu/Schools/Pages/school.aspx?SchoolID=609753	http://www.chicagoagr.org		https://twitter.com/chicagoaghs			N	"9,10,11,12"	41893	723	325	132	8	297	131	267	2	7	0	0	13	3	3	There are 723 students enrolled at CHICAGO AGRICULTURE HS.  45% are Low Income Students.  18.3% are Diverse Learners.  1.1% are Limited English Learners.	The largest demographic at CHICAGO AGRICULTURE HS is Black.  This demographic makes up 41.1% of the student population.  The second greatest demographic is White at 36.9%.	Generally accessible	N			7:30 AM-3:00 PM	7:30 a.m. - 3:00 p.m.		7:15 a.m.	"French, Spanish"	Y	N	N			Y			"52A, 53A, 112"			41.691221	-87.71777	20.2	18.4	79.8	57.9	74.7	73.5	Level 1+	Good Standing	"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	Schools that specialize in a specific subject area. Acceptance based on application and random lottery.	School Year 2016-2017											"3857 W 111TH ST
Chicago, Illinois 60655
(41.691221, -87.71777)"	41.69122	-87.71777
609760	1850	46381	CARVER MILITARY HS	George Washington Carver Military Academy HS	Military academy	HS	Y	N	N	N	"Carver Military Academy is theÂ leading public military academy in the nation. Carver provides personalized academic support, fosters leadership and empowers all cadets to be college-ready and independent and active citizens.Carver is also considered as the Jewel of South-side. Some of the highlights from last year:Â   â€¢ Increased ACT Composite over 1 point from previous yearÂ  â€¢Â 2013,Â 2014 and 2016Â Citywide Mock Trial ChampionsÂ  â€¢Â $10 million in scholarshipsÂ  â€¢ 94.2 Annual Attendance RateÂ  â€¢ One Gates Scholarship winnerÂ  â€¢Â AP Spanish Language Success Rate - 78%Â  â€¢ Dual Credit English, Social Science and BiologyÂ Success Rate - 100%Â  â€¢ Athletic Success (Girls Soccer Regional Champs and Boys Basketball Regional Champs- 2014)"	Principal	Steven E Rouse	Assistant Principal	Ms. Vickie Durrah	13100 S DOTY AVE	Chicago	Illinois	60627	7735355250	7735355037	http://cps.edu/Schools/Pages/school.aspx?SchoolID=609760	http://www.carvermilitary.org					N	"9,10,11,12"	41893	479	443	26	18	192	281	3	0	1	0	0	2	0	0	There are 479 students enrolled at CARVER MILITARY HS.  92.5% are Low Income Students.  5.4% are Diverse Learners.  3.8% are Limited English Learners.	The largest demographic at CARVER MILITARY HS is Hispanic.  This demographic makes up 58.7% of the student population.  The second greatest demographic is Black at 40.1%.	Generally accessible	Y			7:45  AM - 3:41  PM	7:30 a.m. - 3:41 p.m.			"French, Spanish"	N	N	Y						34	Red		41.65629	-87.59062	18	18.4	45.7	57.9	91	73.5	Level 1	Good Standing	"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp ."	For students who wish to develop leadership and team-building skills as well as receive military training.	School Year 2016-2017	Commandant	CPT Michael Rover	Senior Army Instructor	MSG Derovic Coleman	School Operations Manager	Ms. Darneshia Houser	Technology Coordinator	Karen Foster			"13100 S DOTY AVE
Chicago, Illinois 60627
(41.65629, -87.59062)"	41.65629	-87.59062
